ID_tapa,per_predio
116690,5.083743842364532
116691,10.167487684729064
116692,7.625615763546798
116931,3.5
116933,14.784313725490197
116934,13.811764705882354
116935,8.117647058823529
116936,9.611764705882354
116937,15.066666666666666
116938,6.666666666666667
116939,10.5
116940,14.775
116941,8.55
116945,21.375
116946,12.825000000000001
116947,9.686764705882354
116948,9.686764705882354
116949,2.7058823529411766
116950,25.65
117083,0.5290352080475538
117084,13.740635451505018
117086,440.15729309556906
117090,215.42857142857142
117429,0.7011070110701108
117430,17.527675276752767
117433,5.032258064516129
117434,0.8387096774193549
117439,0.0
117441,0.0
117729,82.0
117731,2.465798045602606
117742,4.3
117816,25.719818913480882
117840,5.94176955353639
117842,12.76923076923077
117846,8.28
117847,3.28
117848,2.9166666666666665
117850,2.6666666666666665
118367,53.99999999999998
118368,59.000000000000036
118371,2.465798045602606
118376,238.5126760563384
118378,465.43098591549017
119190,2.495049504950495
119292,2.495049504950495
119294,2.495049504950495
119301,1.0845070422535212
119304,8.947368421052632
119312,17.465346534653467
119314,4.99009900990099
119319,1.0845070422535212
119325,2.495049504950495
119336,7.485148514851485
119337,9.98019801980198
119338,9.98019801980198
119339,7.485148514851485
119340,2.495049504950495
119351,4.99009900990099
119363,1.1317829457364341
119366,1.1317829457364341
119368,1.697674418604651
119369,4.99009900990099
119759,1.4740406320541761
119760,3.380281690140845
119761,3.380281690140845
119762,6.76056338028169
119763,11.53012048192771
119764,11.53012048192771
119765,34.59036144578313
119766,42.27710843373494
119767,38.433734939759034
119768,42.27710843373494
119769,38.433734939759034
119770,24.707299787384834
119771,24.707299787384834
119772,20.86392629340893
119773,19.216867469879517
119788,20.755555555555556
119789,13.125
119790,26.125
119791,30.375
119792,19.090909090909093
119793,13.823529411764707
120471,2.828025477707006
120495,22.227091633466134
120496,3.1752988047808763
120497,12.701195219123505
120498,21.809368586261016
120502,21.809368586261016
120515,7.7470473137037645
120517,13.893849740003585
120518,30.333333333333336
120520,27.575757575757578
120521,8.378698224852071
120522,24.149221296631655
120523,12.283472171918387
120524,9.525896414342629
120525,26.512857660268022
120526,16.98696124592539
120527,10.266207895689966
120528,23.337558855487146
120529,31.752988047808763
120530,18.02589641434263
120531,12.725597609561753
120532,18.02589641434263
120533,20.15089641434263
120534,15.876494023904382
120535,9.732853146787516
120536,8.996406873003775
120537,2.0848056537102475
120538,5.212014134275619
120539,2.0848056537102475
120540,5.212014134275619
120541,3.127208480565371
120542,3.127208480565371
120543,22.17900130925063
120545,4.877705061994272
120591,18.449612403100772
120607,0.75
120608,18.0
120609,30.75
120610,60.75
120611,25.5
120612,33.0
120613,40.63265306122449
120614,18.75
120615,26.25
120616,40.28061224489796
120617,40.28061224489795
120618,21.530612244897952
120619,0.75
120620,112.86240310077515
120621,122.71598639455776
120622,90.24205030849545
120623,41.797183989875016
120624,67.32751937984494
120625,84.0988372093023
120626,1.5
120627,56.145780051150886
120628,266.4917306052865
120629,115.5421994884913
120631,213.65680473372814
120811,6.516129032258065
120812,9.363636363636363
120813,29.07652562491272
120814,60.619047619047606
120815,6.516129032258065
120816,12.994397759103641
120817,9.411764705882353
120818,21.84593837535014
120819,34.509803921568626
120820,21.549019607843135
120821,15.686274509803921
120822,18.823529411764707
120823,25.098039215686274
120824,31.292335115864525
120825,28.235294117647058
120826,9.411764705882353
120827,12.549019607843137
120828,37.45454545454545
121031,6.807591623036648
121032,6.801527765857007
121034,90.25573770491809
121039,2.911475409836066
121049,21.666666666666668
121050,18.055555555555557
121051,35.97222222222223
121052,7.194444444444445
121054,10.75
121056,0.9725130890052356
121346,20.701421800947866
121347,12.24
121348,14.786729857819905
121349,11.829383886255924
121351,5.914691943127962
121484,10.485849056603774
121485,10.485849056603774
121486,21.495283018867926
121487,13.981132075471699
121488,17.685849056603775
121489,35.26698113207547
121490,28.381132075471704
121491,17.5811320754717
121492,24.466981132075468
121495,6.083743842364532
121496,11.47350308749046
121497,5.083743842364532
121498,7.625615763546798
121499,7.625615763546798
121500,10.167487684729064
121501,12.709359605911331
121502,5.083743842364532
121503,12.709359605911331
121526,73.61750713606084
121527,192.04567078972448
121529,1.6003805899143673
121530,51.77078665479882
121532,3.247311827956989
121533,259.7849462365593
121534,1.0
121560,136.0
121561,6.353140578265205
121562,22.18644067796609
121566,26.623728813559296
121569,69.78644067796594
121570,0.4033898305084746
121573,373.56768558951796
121574,341.2540690750284
121597,10.5
121598,15.223981900452488
121599,0.8823529411764706
121600,26.0
121603,5.822950819672132
121604,2.911475409836066
121606,8.734426229508198
121607,11.645901639344263
121608,5.822950819672132
121609,8.734426229508198
121611,5.822950819672132
121612,8.734426229508198
121613,8.734426229508198
121614,5.822950819672132
121615,11.645901639344263
121616,5.822950819672132
121617,8.734426229508198
121618,14.557377049180328
121620,8.734426229508198
121621,26.203278688524588
121623,17.468852459016393
121624,14.557377049180328
121625,5.822950819672132
121626,14.557377049180328
121629,74.52676963896525
121634,2.097902097902098
121635,70.53629032258067
121639,0.6697247706422018
121653,74.01060070671379
121655,159.48763250883394
121658,214.52380952381014
121683,2.52
121685,10.08
121740,512.1217887726004
121741,393.6936251189363
121742,3.625
121917,58.65530303030302
121924,26.225608031674213
122676,5.822950819672132
122677,5.822950819672132
122678,78.65655737704918
122684,2.911475409836066
122685,29.114754098360653
122686,83.98360655737707
122688,2.465798045602606
122689,173.1891891891891
122690,2.465798045602606
122691,2.465798045602606
122692,2.465798045602606
122694,47.99002493765585
123222,11.5
123223,4.05
123224,30.978260869565215
123225,16.695652173913043
123227,29.238851727982166
123228,39.89492753623188
123229,44.74999999999999
123230,39.36538461538461
123231,32.49999999999999
123232,6.3076923076923075
123233,28.384615384615383
123234,19.054945054945055
123235,35.61538461538461
123236,29.571428571428566
123237,45.50000000000001
123238,47.25000000000001
123239,51.42857142857142
123240,33.74999999999999
123241,28.71428571428571
123243,38.99999999999999
123244,51.999999999999986
123245,32.91666666666667
123246,46.08333333333333
123247,28.958333333333336
123248,40.85714285714286
123249,43.875
123250,26.083333333333336
123252,42.685714285714276
123253,48.35714285714286
123254,27.445084485407065
123255,20.624193548387098
123256,6.516129032258065
123257,20.394428152492672
123491,32.18944261156451
123492,5.8961625282167045
123506,27.325000000000003
123507,26.857703160270884
123508,10.318284424379234
123509,1.4740406320541761
123510,1.4740406320541761
123511,1.4740406320541761
123512,289.4257425742565
123515,14.0
123516,7.370203160270881
123533,19.162528216704292
123543,10.318284424379234
123544,13.4375
123547,7.370203160270881
123548,21.068284424379236
123912,76.44736842105263
123913,65.13157894736842
123914,27.526315789473685
123915,39.87134502923977
123916,22.32456140350877
123917,11.166666666666668
123918,54.461988304093566
123919,10.097222222222221
123920,26.5672514619883
124090,13.981132075471699
124091,17.47641509433962
124092,31.000000000000007
124093,33.32412398921833
124094,13.981132075471699
124095,51.73382749326145
124096,19.34299191374663
124434,22.129032258064516
124435,22.129032258064516
124436,218.52419354838693
124445,22.129032258064516
124470,4.068181818181818
124476,6.444444444444445
124477,12.204545454545455
124478,4.275862068965517
124479,8.551724137931034
124480,25.6551724137931
124481,41.75862068965517
124482,39.32413793103448
124484,8.551724137931034
124485,4.275862068965517
124486,19.333333333333336
124504,12.642670157068064
124506,6.807591623036648
124508,2.917539267015707
124509,246.0458115183257
124513,20.380327868852458
124518,16.505798045602607
124524,2.465798045602606
124528,102.12765957446807
124529,45.99999999999998
124530,224.68085106382975
124533,81.87169811320749
124536,18.651162790697676
124537,21.75968992248062
124538,24.868217054263567
124539,31.08527131782946
124540,46.6279069767442
124541,24.868217054263567
124542,21.75968992248062
124552,6.816666666666666
124554,20.45
124557,749.833333333335
124558,6.816666666666666
124559,6.816666666666666
124633,34.06873315363882
124634,5.656050955414012
124635,32.25714285714286
124636,27.142857142857142
124637,20.771428571428572
124638,19.8
124639,27.014285714285712
124640,40.79999999999999
124641,24.057142857142853
124642,46.0932614555256
124643,18.47142857142857
124644,46.0921832884097
124645,27.614285714285714
124646,58.74999999999997
124647,33.364285714285714
124648,52.690566037735834
124649,49.53504043126685
124650,24.257142857142856
124651,12.685714285714287
124652,52.83504043126685
124653,34.114285714285714
124654,27.814285714285713
124655,35.400000000000006
124656,35.585444743935305
124657,56.400000000000006
124658,27.814285714285713
124659,24.214285714285715
124660,42.85040431266846
124661,14.0
124662,21.745283018867923
124663,16.17142857142857
124664,33.05714285714285
124665,20.342857142857145
124666,45.39999999999999
124667,32.39016172506739
124668,35.4
124669,42.5
124670,29.93032345013477
124671,38.05
124672,29.114285714285714
124673,25.564285714285713
124674,32.910242587601076
124696,31.755795148247977
124697,20.058535489667563
124698,32.3
124699,28.370283018867923
124700,35.3125
124701,33.44794474393531
124702,23.27274258760108
124703,36.2436919736448
124704,46.32135369871219
124705,34.855555555555554
124706,39.480555555555554
124707,37.63333333333333
124708,8.877777777777778
124709,66.02436974789916
124710,36.013888888888886
124711,28.495283018867923
124712,59.095555555555556
124713,32.909663865546214
124714,52.49528301886792
124715,55.06520215633423
124716,34.555
124717,22.140161725067387
124718,45.33024258760108
124719,26.105555555555558
124720,35.39555555555556
124721,37.361111111111114
124724,11.572700296735905
124725,1.2490974729241877
124726,2.1
124727,4.90573566084788
124729,123.26520347508064
124739,14.943396226415095
124740,473.20754716981077
124742,13.636363636363637
124743,10.0
124744,55.99999999999999
124833,2.541871921182266
124834,2.0
124835,5.083743842364532
124836,5.083743842364532
124839,5.083743842364532
124840,5.083743842364532
124841,24.625615763546797
124842,5.083743842364532
124844,14.125615763546797
124845,19.20935960591133
124846,7.625615763546798
124847,2.541871921182266
124848,10.167487684729064
124849,10.167487684729064
124850,16.667487684729064
124851,16.667487684729064
124852,5.083743842364532
124868,0.9230769230769231
124976,75.10769230769229
124977,2.9647058823529413
124980,35.69230769230769
124981,21.264758497316638
124982,18.076923076923077
124983,29.67692307692307
124995,68.51162790697674
124996,62.511627906976734
124997,34.0
125017,21.75
125021,26.588652482269506
125030,3.933333333333333
125031,4.7272727272727275
125132,0.6697247706422018
125158,4.057057057057057
125159,16.184079601990057
125160,9.206240487062406
125161,9.787201817493372
125162,42.10526315789471
125163,21.670579326012877
125164,9.89473684210526
125166,1.0633333333333332
125167,3.1658115316230635
125169,1.1557377049180328
125170,41.2513966480447
125171,3.7268177028451
125172,2.2884615384615383
125173,53.01765734265731
125174,3.598783971870193
125175,8.635924108123948
125176,11.080053951126624
125177,1.5108695652173914
125178,7.162303664921465
125179,6.326352530541011
125211,6.857142857142857
125213,11.2067316886594
125215,16.785714285714285
125216,15.0
125217,16.7
125218,23.0
125219,21.799999999999997
125220,0.9210174029451138
125221,3.6840696117804552
125222,0.9210174029451138
125224,0.9210174029451138
125226,0.9210174029451138
125228,167.57072735386006
125230,1.8420348058902276
125232,3.6840696117804552
125233,5.526104417670683
125234,0.9210174029451138
125235,0.9210174029451138
125236,26.847121820615794
125237,13.88560649524505
125336,7.207792207792208
125337,14.415584415584416
125339,9.61038961038961
125340,9.61038961038961
125341,4.805194805194805
125342,23.949038461538464
125347,44.33333333333332
125350,14.0
125351,37.77777777777778
125352,30.222222222222225
125353,26.444444444444446
125354,22.666666666666668
125355,22.666666666666668
125356,14.079545454545455
125357,6.375
125358,10.6875
125360,51.5
125361,31.33333333333333
125362,57.49285714285715
125364,78.7787878787879
125365,26.940170940170944
125367,10.4
125368,22.535714285714285
125372,27.522292250233424
125373,37.56395891690009
125374,7.216216216216216
125375,44.46783625730994
125379,0.0
125380,0.0
125486,3.609271523178808
125488,3.2162162162162162
125489,541.3907284768203
125876,25.233333333333334
125877,3.6346153846153846
125878,14.538461538461538
125879,43.61538461538462
125881,3.6346153846153846
125883,10.712328767123287
125884,21.42465753424657
125885,21.99041095890411
125886,11.466666666666667
125887,26.78082191780821
125888,24.10273972602739
125889,27.535159817351598
125890,30.21324200913242
125891,22.933333333333334
125892,25.8
125893,5.733333333333333
125894,20.066666666666666
125908,26.450450450450454
125910,1.7647058823529411
125911,0.8823529411764706
125912,21.147490347490347
125913,39.425225225225226
125938,93.76078431372568
125939,20.85
125943,35.83333333333333
125976,4.522613065326633
125980,59.76119402985072
126195,29.01435406698564
126359,17.060566448801744
126594,7.39375
126597,3.3125
126598,4.8125
126600,25.283088235294116
126601,6.871212121212121
126604,28.156862745098042
126605,31.621428571428574
126606,12.51948051948052
126608,47.57142857142857
126609,23.259615384615387
126612,31.557692307692317
126613,26.06469002695418
126614,16.371428571428574
126627,32.82539682539682
126628,51.67989417989419
126630,18.81818181818182
126631,21.0
126709,12.666666666666666
126710,6.333333333333333
126711,6.333333333333333
126712,19.0
126713,31.666666666666664
126714,25.333333333333332
126715,6.333333333333333
126717,67.19999999999997
126719,6.333333333333333
126721,18.48
126722,18.48
126723,6.16
126724,12.32
126725,12.666666666666666
126729,12.666666666666666
126730,12.666666666666666
126731,12.666666666666666
126732,6.333333333333333
126733,12.32
126736,6.16
126737,18.48
126741,6.16
126743,12.32
126744,36.96
126745,36.96
126747,7.785714285714286
126748,7.785714285714286
126749,15.571428571428571
126770,13.537037037037035
126771,27.037037037037035
126772,49.476851851851855
126773,38.888888888888886
126774,15.75
126775,21.0
126776,18.89351851851852
126777,31.125
126778,11.601190476190476
126779,30.0
126780,20.80952380952381
126781,20.619047619047617
126782,16.538690476190478
126783,14.0
126785,35.42857142857143
126786,44.770833333333314
126787,41.72916666666665
126788,49.785256410256395
126789,25.96299533799534
126790,9.227272727272727
126791,39.230769230769226
126792,62.82692307692305
126793,25.48951048951049
126794,45.431818181818166
126795,52.95454545454543
126796,27.0
126797,40.5
126798,35.53302611367128
126850,3.108527131782946
126851,18.651162790697676
126852,31.08527131782946
126853,37.30232558139535
126855,31.08527131782946
126856,12.434108527131784
126857,12.434108527131784
126858,9.325581395348838
126866,21.75968992248062
126984,45.98594941790446
126985,21.57928542753914
126990,15.35483870967742
126991,7.819841752891053
127078,1.4740406320541761
127080,1.4740406320541761
127081,372.93227990970746
127178,96.28939665753933
127179,12.427721650457936
127194,21.458937198067634
127195,35.407407407407405
127196,17.48148148148148
127197,8.74074074074074
127198,36.580555555555556
127199,34.96296296296296
127200,85.38611111111112
127201,51.03888888888889
127202,49.23368794326242
127203,62.15833333333334
127268,6.076923076923077
127269,3.0384615384615383
127371,14.770774789241269
127372,25.56041750301084
12751,29.091360476663347
12752,4.968409539023934
12753,1.923943661971831
12754,40.40281690140846
12755,3.878848063555114
12756,11.636544190665342
12757,19.39424031777557
12758,3.878848063555114
12759,42.667328699106235
12761,17.454816285998014
12762,23.27308838133068
12764,1.939424031777557
12766,11.19203413940256
12767,333.00000000000057
12769,32.835820895522396
127753,24.065656565656564
127754,15.467803030303031
127755,26.520202020202017
127756,13.506944444444445
127757,12.272727272727273
127758,24.3125
127759,5.402777777777778
127760,18.90972222222222
127761,14.039512471655328
127762,29.41012849584278
127763,24.83749055177627
127764,37.0111111111111
127765,41.728042328042314
127766,32.8111111111111
127767,35.14603174603173
127768,12.182010582010584
127770,13.506944444444445
127771,12.574404761904763
127772,42.783068783068785
127773,35.32804232804233
127774,19.746031746031747
127775,19.746031746031747
127776,13.164021164021165
127777,26.32804232804233
127778,15.582010582010582
127779,5.402777777777778
127982,54.25
127983,28.916666666666664
127984,3.0277777777777777
127985,5.619047619047619
127986,24.539682539682534
127987,27.250000000000004
127988,15.13888888888889
127989,29.888888888888886
127990,23.444444444444443
127991,30.93790849673203
128012,7.370203160270881
128013,2.9480812641083523
128055,2.8593264867446857
128057,2.9935897435897436
128058,7.099434373205327
128059,26.833191489361713
128060,20.494659618081794
128061,1.46
128062,0.10092807424593968
128063,6.661252900232022
128152,150.18750000000014
128153,213.95570165422765
128154,72.50286737925111
128155,7.40909090909091
128156,3.7037037037037033
128157,75.13926825155941
128169,11.333626760563375
128170,3.299145299145299
128171,107.31537506209648
128174,28.769230769230763
128221,13.981132075471699
128222,28.971698113207545
128223,13.981132075471699
128224,16.0
128225,18.485849056603776
128227,35.45754716981131
128228,17.47641509433962
128229,15.401132075471699
128230,17.47641509433962
128231,20.971698113207545
128232,13.981132075471699
128246,1.6973684210526314
128247,1.513157894736842
128250,0.19602977667493796
128251,0.19602977667493796
128252,0.3920595533498759
128253,1.119106699751861
128254,3.475099544116798
128255,21.86046511627907
128256,24.87107195301027
128257,7.492364170337741
128258,0.6333333333333333
128259,348.8347930033428
128260,6.812264494955634
128261,54.97575757575759
128262,8.079174228675136
128263,4.894736842105263
128264,0.7370689655172413
128265,0.8692245881880273
128267,0.4358047016274864
128321,19.139999999999993
128322,72.30666666666663
128323,1.4929133858267716
128324,52.357541899441344
128326,47.81610037549224
128327,30.894230769230784
128328,86.05318291700236
128329,23.85882352941178
128330,2.5
128331,336.4031007751938
128332,83.90104879160965
128333,145.78112175102592
128334,18.449612403100772
128335,8.584189723320158
128336,6.3478260869565215
128337,139.0274599542333
128340,71.19256505576209
128341,23.666666666666668
128348,17.140492377855665
128357,11.016949152542372
128358,10.26923076923077
128381,21.0
128383,10.436274509803921
128387,20.741935483870968
128388,33.25490196078431
128389,28.88825214899714
128390,77.98747744879574
128391,33.525000000000006
128392,1.29
128393,219.29999999999973
128394,6.994215809284818
128395,104.19969969969975
128396,23.095238095238095
128397,13.285714285714288
128398,7.466666666666667
128399,13.857142857142856
128400,25.581987577639744
128520,35.17730496453901
128521,24.624113475177307
128522,14.070921985815604
128523,221.24822695035462
128524,52.765957446808514
128525,15.547432052929697
128526,14.941176470588236
128527,21.54151022110972
128528,687.5234899328846
128622,2.465798045602606
128625,2.465798045602606
128628,110.96091205211735
128630,2.465798045602606
128631,2.465798045602606
128633,2.465798045602606
128637,147.94788273615652
128691,15.350943396226418
128697,57.19148936170212
128698,57.19148936170212
128699,57.19148936170212
128701,3.5625
128702,17.833333333333332
128703,7.894736842105263
128704,13.086507936507935
128738,40.20555555555556
128739,33.36666666666667
128740,62.56
128741,11.0
128742,4.0
128743,34.69603038470963
128744,17.745283018867923
128745,44.472555746140664
128746,44.54743083003954
128747,35.95652173913044
128748,24.333333333333336
128750,19.768104776579356
128751,13.131741140215718
128752,48.956521739130444
128753,40.721343873517796
128754,50.019999999999996
128763,5.294117647058823
128764,1.7647058823529411
128765,14.531017369727047
128774,35.06270270270271
128807,8.285714285714285
128808,4.346513605442177
128809,3.162840136054422
128810,6.22880422814358
129003,67.23981501871846
129006,0.25704225352112675
129007,93.55648535564877
129008,6.734029701219873
129009,10.178767163651363
129010,0.8387096774193549
129011,13.339591471228518
129012,0.2626728110599078
129013,5.253456221198156
129014,5.529956663055257
129015,11.820276497695843
129016,1.3133640552995391
129017,9.111680911680912
129018,44.1441595441595
129019,5.1692307692307695
129020,13.120649651972121
129021,0.10092807424593968
129022,1.5811913295784263
129023,3.876923076923077
129024,24.986593843098326
129026,30.887387387387392
129030,16.505798045602607
129031,2.465798045602606
129034,3.487850200114351
129035,0.68
129049,4.619047619047619
129050,27.714285714285715
129051,315.30338166478396
129052,315.50572831423875
129054,225.1492709418249
129055,8.516129032258064
129062,49.98181818181818
129063,21.416666666666668
129064,23.111111111111114
129066,632.8826253804427
129067,44.93181818181818
129068,18.51336509196771
129069,11.764705882352942
129103,28.727688787185354
129105,6.033092765358212
129109,541.5
129121,795.5999999999993
129122,541.5
129124,795.5999999999993
129125,397.8000000000006
129152,19.583333333333332
129153,2.129032258064516
129173,3.541871921182266
129174,5.083743842364532
129176,3.541871921182266
129178,7.625615763546798
129179,9.789626195305708
129181,2.541871921182266
129182,5.083743842364532
129183,2.541871921182266
129187,5.083743842364532
129188,5.083743842364532
129189,2.541871921182266
129190,10.167487684729064
129191,5.083743842364532
129192,5.083743842364532
129193,7.625615763546798
129194,5.083743842364532
129195,7.625615763546798
129196,5.083743842364532
129197,5.083743842364532
129198,10.167487684729064
129199,2.541871921182266
129200,35.94657534246575
129201,38.62465753424657
129202,13.39041095890411
129203,27.535159817351598
129204,5.733333333333333
129205,8.6
129206,34.4
129207,45.31141552511416
129208,33.66666666666667
129324,3.547008547008547
129325,18.79590163934426
129326,1.7735042735042734
129382,9.0
129522,24.78636363636364
129535,1.42
129541,1.42
129545,1.42
129547,88.04000000000008
129548,83.43000000000006
129549,64.94000000000003
12955,18.132094943240453
129550,75.5766666666667
129551,37.370000000000005
129552,110.8633333333334
129554,5.638047138047138
129555,1.5227272727272727
129556,4.568181818181818
129557,4.568181818181818
129558,7.445454545454545
129559,13.200000000000001
12956,29.150326797385617
12959,3.8
12960,18.711656441717793
12962,25.52631578947368
12963,14.097744360902253
12964,9.522935779816514
12965,7.484662576687117
12966,17.659426297463106
12967,1.7894736842105263
12968,144.67581047381555
12969,4.2
12970,7.005735660847881
12971,6.300000000000001
12972,2.1
12974,1.4114713216957606
129761,5.185185185185185
129762,12.962962962962962
129763,7.777777777777778
129764,7.306878306878307
129765,59.539473684210535
12977,25.538461538461537
12978,2.609826589595376
12979,6.089595375722543
12980,0.869942196531792
12981,0.869942196531792
129819,12.62079510703364
12982,167.8988439306357
129820,28.273809523809522
129821,35.78066993812673
129822,44.890688259109304
129823,15.8
129824,23.421052631578945
129825,44.1
129826,30.384615384615387
129827,54.134453781512605
129828,3.1363636363636362
129829,20.833333333333336
12983,41.757225433526045
129832,27.441666666666666
12984,76.55491329479786
129844,66.29999999999998
12985,6.5
12986,6.166666666666666
129861,32.97402597402597
129864,25.83035714285714
129865,44.245614035087726
129866,7.613636363636363
129867,4.568181818181818
12987,13.12
129871,12.181818181818183
12988,13.12
129881,14.307692307692308
129882,30.060606060606062
129883,40.54858299595141
129884,18.55263157894737
129886,1.5227272727272727
129888,12.13953488372093
129889,1.8420348058902276
12989,14.479717293675918
129891,266.174029451139
129892,0.9210174029451138
129893,186.04551539491345
129895,19.3413654618474
129897,48.558139534883736
129898,26.68953488372093
129899,23.446511627906975
12990,9.737024221453288
129900,0.9210174029451138
129909,30.222222222222225
12991,5.617021276595745
129911,8.933333333333334
129916,2.7586206896551726
129917,30.6
129918,26.08214055448098
129919,5.886524822695035
12992,5.0180921052631575
129920,2.9432624113475176
129921,14.71631205673759
129929,13.383944543828266
12993,8.363486842105264
129934,2.9432624113475176
129935,24.6
129936,30.76666666666667
129937,40.028571428571425
129938,33.375
129943,17.333333333333336
129944,22.8
129946,18.761524822695037
129948,8.829787234042552
129949,17.659574468085108
12995,10.301587301587302
129950,8.829787234042552
129951,11.77304964539007
129952,20.602836879432626
129953,17.659574468085108
129954,26.041666666666664
129955,17.659574468085108
129956,32.3758865248227
12996,9.697120158887785
129962,24.228571428571428
129964,36.67666666666667
12997,4.0
12999,25.88532110091743
13000,29.764705882352935
130001,27.631578947368425
13001,28.173913043478258
13002,9.64864864864865
13003,1316.0000000000034
13005,19.783783783783786
130058,35.72222222222223
130059,42.66666666666667
13006,30.461538461538456
130060,27.416666666666664
130061,23.3125
130062,30.848928571428573
130063,35.63636363636363
130064,23.104895104895103
13007,54.15384615384616
13008,47.38461538461539
13009,30.461538461538456
13010,6.769230769230769
13011,33.84615384615384
13012,23.69230769230769
13013,16.923076923076923
13014,6.769230769230769
13015,47.38461538461539
13016,47.38461538461539
13017,28.06153846153847
13018,31.5
130189,33.95
13019,23.409090909090907
130194,15.099601593625497
130196,36.23904382470119
130197,15.099601593625497
130198,3.0199203187250996
13020,24.55384615384616
130201,15.099601593625497
130202,90.59760956175298
130204,6.039840637450199
130206,3.0199203187250996
130207,12.079681274900398
130208,18.587877996211873
13021,21.0
130212,12.030927835051546
130213,6.039840637450199
130214,2.410740203193033
13022,45.53846153846155
130229,54.13917525773197
13023,66.5
130234,21.904242424242426
130235,41.517595307917894
130238,48.22727272727273
